TRANS NO,SEQ,METER NO,READING DATE,EMPLOYEE ID,READING,USAGE AMOUNT,BILLED DATE,UOM,METER DESCRIPTION,METER TYPE,UTILITY TYPE,LONG DESCRIPTION,REGION CODE,FACILITY ID,BUILDING,USAGE FACTOR,START DATE,BUILDING NAME,BUILDING CLASS,PROPERTY TYPE,METER MULTIPLIER,YEAR-MONTH,SERIAL #,ROUTE NO
9036,173,CW292C,5/31/2023 0:00,600317,17262702,234790,6/30/2023 8:22,THR,NATIONAL WEATHER CENTER,NORMAL,CHILLED_WATER,MECH RM V3A,NORMAN,SC,292,100,5/31/2020 0:00,NATIONAL WEATHER CENTER,SPLIT,SPLIT,1,2023-5,432711,SC
9059,173,CW292C,6/30/2023 0:00,600317,17512567,249865,8/2/2023 13:44,THR,NATIONAL WEATHER CENTER,NORMAL,CHILLED_WATER,MECH RM V3A,NORMAN,SC,292,100,5/31/2020 0:00,NATIONAL WEATHER CENTER,SPLIT,SPLIT,1,2023-6,432711,SC
9096,175,CW292C,7/31/2023 0:00,600317,17828888,316321,8/31/2023 14:20,THR,NATIONAL WEATHER CENTER,NORMAL,CHILLED_WATER,MECH RM V3A,NORMAN,SC,292,100,5/31/2020 0:00,NATIONAL WEATHER CENTER,SPLIT,SPLIT,1,2023-7,432711,SC
9117,175,CW292C,8/31/2023 0:00,600317,18095405,266517,9/30/2023 12:28,THR,NATIONAL WEATHER CENTER,NORMAL,CHILLED_WATER,MECH RM V3A,NORMAN,SC,292,100,5/31/2020 0:00,NATIONAL WEATHER CENTER,SPLIT,SPLIT,1,2023-8,432711,SC
9139,175,CW292C,9/30/2023 0:00,600317,18383570,288165,10/31/2023 14:25,THR,NATIONAL WEATHER CENTER,NORMAL,CHILLED_WATER,MECH RM V3A,NORMAN,SC,292,100,5/31/2020 0:00,NATIONAL WEATHER CENTER,SPLIT,SPLIT,1,2023-9,432711,SC
9376,71,CW292C,10/31/2023 0:00,600317,18560810,177240,12/4/2023 14:40,THR,NATIONAL WEATHER CENTER,NORMAL,CHILLED_WATER,MECH RM V3A,NORMAN,SC,292,100,5/31/2020 0:00,NATIONAL WEATHER CENTER,SPLIT,SPLIT,1,2023-10,432711,SC
9406,71,CW292C,11/30/2023 0:00,600317,18694012,133202,12/23/2023 12:37,THR,NATIONAL WEATHER CENTER,NORMAL,CHILLED_WATER,MECH RM V3A,NORMAN,SC,292,100,5/31/2020 0:00,NATIONAL WEATHER CENTER,SPLIT,SPLIT,1,2023-11,432711,SC
9475,55,CW292C,12/31/2023 0:00,600317,18818819,124807,2/5/2024 8:17,THR,NATIONAL WEATHER CENTER,NORMAL,CHILLED_WATER,MECH RM V3A,NORMAN,SC,292,100,5/31/2020 0:00,NATIONAL WEATHER CENTER,SPLIT,SPLIT,1,2023-12,432711,SC
9509,54,CW292C,1/31/2024 0:00,600317,18898793,79974,3/4/2024 14:02,THR,NATIONAL WEATHER CENTER,NORMAL,CHILLED_WATER,MECH RM V3A,NORMAN,SC,292,100,5/31/2020 0:00,NATIONAL WEATHER CENTER,SPLIT,SPLIT,1,2024-1,432711,SC
9533,55,CW292C,2/29/2024 0:00,600317,19022128,123335,4/8/2024 9:48,THR,NATIONAL WEATHER CENTER,NORMAL,CHILLED_WATER,MECH RM V3A,NORMAN,SC,292,100,5/31/2020 0:00,NATIONAL WEATHER CENTER,SPLIT,SPLIT,1,2024-2,432711,SC
9559,51,CW292C,3/31/2024 0:00,600317,19310161,288033,4/30/2024 7:50,THR,NATIONAL WEATHER CENTER,NORMAL,CHILLED_WATER,MECH RM V3A,NORMAN,SC,292,100,5/31/2020 0:00,NATIONAL WEATHER CENTER,SPLIT,SPLIT,1,2024-3,432711,SC
9659,44,CW292C,4/30/2024 0:00,600317,23436826,4126665,5/31/2024 15:10,THR,NATIONAL WEATHER CENTER,NORMAL,CHILLED_WATER,MECH RM V3A,NORMAN,SC,292,100,5/31/2020 0:00,NATIONAL WEATHER CENTER,SPLIT,SPLIT,1,2024-4,432711,SC
9711,41,CW292C,5/31/2024 0:00,600317,27925819,4488993,6/28/2024 15:13,THR,NATIONAL WEATHER CENTER,NORMAL,CHILLED_WATER,MECH RM V3A,NORMAN,SC,292,100,5/31/2020 0:00,NATIONAL WEATHER CENTER,SPLIT,SPLIT,1,2024-5,432711,SC
9748,40,CW292C,6/30/2024 0:00,600317,32896257,4970438,7/31/2024 13:28,THR,NATIONAL WEATHER CENTER,NORMAL,CHILLED_WATER,MECH RM V3A,NORMAN,SC,292,100,5/31/2020 0:00,NATIONAL WEATHER CENTER,SPLIT,SPLIT,1,2024-6,432711,SC
9781,36,CW292C,7/31/2024 0:00,600317,33331065,434808,9/6/2024 10:56,THR,NATIONAL WEATHER CENTER,NORMAL,CHILLED_WATER,MECH RM V3A,NORMAN,SC,292,100,5/31/2020 0:00,NATIONAL WEATHER CENTER,SPLIT,SPLIT,1,2024-7,432711,SC
9864,26,CW292D,8/31/2024 0:00,600317,37571912,327567,10/4/2024 13:07,THR,NATIONAL WEATHER CENTER,NORMAL,CHILLED_WATER,MECH RM V3A,NORMAN,SC,292,100,7/31/2024 0:00,NATIONAL WEATHER CENTER,SPLIT,SPLIT,1,2024-8,432711,SC
9913,26,CW292D,9/30/2024 0:00,600317,37764260,192348,11/7/2024 8:45,THR,NATIONAL WEATHER CENTER,NORMAL,CHILLED_WATER,MECH RM V3A,NORMAN,SC,292,100,7/31/2024 0:00,NATIONAL WEATHER CENTER,SPLIT,SPLIT,1,2024-9,432711,SC
8937,105,CW293E,1/31/2023 0:00,600317,4934075,30567,2/28/2023 13:28,THR,ONE PARTNERS PLACE (1PP),NORMAL,CHILLED_WATER,NEAR DW METER,NORMAN,SC,293,100,5/31/2020 0:00,ONE PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2023-1,432486,SC
8953,105,CW293E,2/28/2023 0:00,600317,4954704,20629,3/31/2023 18:15,THR,ONE PARTNERS PLACE (1PP),NORMAL,CHILLED_WATER,NEAR DW METER,NORMAN,SC,293,100,5/31/2020 0:00,ONE PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2023-2,432486,SC
8969,103,CW293E,3/31/2023 0:00,600317,4989721,35017,4/29/2023 16:05,THR,ONE PARTNERS PLACE (1PP),NORMAL,CHILLED_WATER,NEAR DW METER,NORMAN,SC,293,100,5/31/2020 0:00,ONE PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2023-3,432486,SC
9011,218,CW293E,4/30/2023 0:00,600317,5027795,38074,5/30/2023 14:16,THR,ONE PARTNERS PLACE (1PP),NORMAL,CHILLED_WATER,NEAR DW METER,NORMAN,SC,293,100,5/31/2020 0:00,ONE PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2023-4,432486,SC
9036,218,CW293E,5/31/2023 0:00,600317,5082808,55013,6/30/2023 8:22,THR,ONE PARTNERS PLACE (1PP),NORMAL,CHILLED_WATER,NEAR DW METER,NORMAN,SC,293,100,5/31/2020 0:00,ONE PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2023-5,432486,SC
9059,218,CW293E,6/30/2023 0:00,600317,5139819,57011,8/2/2023 13:44,THR,ONE PARTNERS PLACE (1PP),NORMAL,CHILLED_WATER,NEAR DW METER,NORMAN,SC,293,100,5/31/2020 0:00,ONE PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2023-6,432486,SC
9096,220,CW293E,7/31/2023 0:00,600317,5210991,71172,8/31/2023 14:20,THR,ONE PARTNERS PLACE (1PP),NORMAL,CHILLED_WATER,NEAR DW METER,NORMAN,SC,293,100,5/31/2020 0:00,ONE PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2023-7,432486,SC
9117,220,CW293E,8/31/2023 0:00,600317,5273328,62337,9/30/2023 12:28,THR,ONE PARTNERS PLACE (1PP),NORMAL,CHILLED_WATER,NEAR DW METER,NORMAN,SC,293,100,5/31/2020 0:00,ONE PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2023-8,432486,SC
9139,225,CW293E,9/30/2023 0:00,600317,5342748,69420,10/31/2023 14:25,THR,ONE PARTNERS PLACE (1PP),NORMAL,CHILLED_WATER,NEAR DW METER,NORMAN,SC,293,100,5/31/2020 0:00,ONE PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2023-9,432486,SC
9376,105,CW293E,10/31/2023 0:00,600317,5384566,41818,12/4/2023 14:40,THR,ONE PARTNERS PLACE (1PP),NORMAL,CHILLED_WATER,NEAR DW METER,NORMAN,SC,293,100,5/31/2020 0:00,ONE PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2023-10,432486,SC
9406,104,CW293E,11/30/2023 0:00,600317,5416130,31564,12/23/2023 12:37,THR,ONE PARTNERS PLACE (1PP),NORMAL,CHILLED_WATER,NEAR DW METER,NORMAN,SC,293,100,5/31/2020 0:00,ONE PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2023-11,432486,SC
9475,79,CW293E,12/31/2023 0:00,600317,5446998,30868,2/5/2024 8:17,THR,ONE PARTNERS PLACE (1PP),NORMAL,CHILLED_WATER,NEAR DW METER,NORMAN,SC,293,100,5/31/2020 0:00,ONE PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2023-12,432486,SC
9509,78,CW293E,1/31/2024 0:00,600317,5467522,20524,3/4/2024 14:02,THR,ONE PARTNERS PLACE (1PP),NORMAL,CHILLED_WATER,NEAR DW METER,NORMAN,SC,293,100,5/31/2020 0:00,ONE PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2024-1,432486,SC
9533,79,CW293E,2/29/2024 0:00,600317,5498855,31333,4/8/2024 9:48,THR,ONE PARTNERS PLACE (1PP),NORMAL,CHILLED_WATER,NEAR DW METER,NORMAN,SC,293,100,5/31/2020 0:00,ONE PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2024-2,432486,SC
9559,75,CW293E,3/31/2024 0:00,600317,5542340,43485,4/30/2024 7:50,THR,ONE PARTNERS PLACE (1PP),NORMAL,CHILLED_WATER,NEAR DW METER,NORMAN,SC,293,100,5/31/2020 0:00,ONE PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2024-3,432486,SC
9659,68,CW293E,4/30/2024 0:00,600317,5591606,49266,5/31/2024 15:10,THR,ONE PARTNERS PLACE (1PP),NORMAL,CHILLED_WATER,NEAR DW METER,NORMAN,SC,293,100,5/31/2020 0:00,ONE PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2024-4,432486,SC
9711,65,CW293E,5/31/2024 0:00,600317,5649897,58291,6/28/2024 15:13,THR,ONE PARTNERS PLACE (1PP),NORMAL,CHILLED_WATER,NEAR DW METER,NORMAN,SC,293,100,5/31/2020 0:00,ONE PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2024-5,432486,SC
9748,64,CW293E,6/30/2024 0:00,600317,5720400,70503,7/31/2024 13:28,THR,ONE PARTNERS PLACE (1PP),NORMAL,CHILLED_WATER,NEAR DW METER,NORMAN,SC,293,100,5/31/2020 0:00,ONE PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2024-6,432486,SC
9781,60,CW293E,7/31/2024 0:00,600317,5783689,63289,9/6/2024 10:56,THR,ONE PARTNERS PLACE (1PP),NORMAL,CHILLED_WATER,NEAR DW METER,NORMAN,SC,293,100,5/31/2020 0:00,ONE PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2024-7,432486,SC
9864,45,CW293E,8/31/2024 0:00,600317,5877969,94280,10/4/2024 13:07,THR,ONE PARTNERS PLACE (1PP),NORMAL,CHILLED_WATER,NEAR DW METER,NORMAN,SC,293,100,5/31/2020 0:00,ONE PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2024-8,432486,SC
9913,45,CW293E,9/30/2024 0:00,600317,5931731,53762,11/7/2024 8:45,THR,ONE PARTNERS PLACE (1PP),NORMAL,CHILLED_WATER,NEAR DW METER,NORMAN,SC,293,100,5/31/2020 0:00,ONE PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2024-9,432486,SC
8937,113,CW295C,1/31/2023 0:00,600317,3725189,9840,2/28/2023 13:28,THR,TWO PARTNERS PLACE (2PP),NORMAL,CHILLED_WATER,S. SIDE OF BLDG,NORMAN,SC,295,100,5/31/2020 0:00,TWO PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2023-1,STZL11PET,SC
8953,113,CW295C,2/28/2023 0:00,600317,3732835,7646,3/31/2023 18:15,THR,TWO PARTNERS PLACE (2PP),NORMAL,CHILLED_WATER,S. SIDE OF BLDG,NORMAN,SC,295,100,5/31/2020 0:00,TWO PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2023-2,STZL11PET,SC
8969,111,CW295C,3/31/2023 0:00,600317,3745744,12909,4/29/2023 16:05,THR,TWO PARTNERS PLACE (2PP),NORMAL,CHILLED_WATER,S. SIDE OF BLDG,NORMAN,SC,295,100,5/31/2020 0:00,TWO PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2023-3,STZL11PET,SC
9011,211,CW295C,4/30/2023 0:00,600317,3763230,17486,5/30/2023 14:16,THR,TWO PARTNERS PLACE (2PP),NORMAL,CHILLED_WATER,S. SIDE OF BLDG,NORMAN,SC,295,100,5/31/2020 0:00,TWO PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2023-4,STZL11PET,SC
9036,211,CW295C,5/31/2023 0:00,600317,3793563,30333,6/30/2023 8:22,THR,TWO PARTNERS PLACE (2PP),NORMAL,CHILLED_WATER,S. SIDE OF BLDG,NORMAN,SC,295,100,5/31/2020 0:00,TWO PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2023-5,STZL11PET,SC
9059,211,CW295C,6/30/2023 0:00,600317,3825885,32322,8/2/2023 13:44,THR,TWO PARTNERS PLACE (2PP),NORMAL,CHILLED_WATER,S. SIDE OF BLDG,NORMAN,SC,295,100,5/31/2020 0:00,TWO PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2023-6,STZL11PET,SC
9096,213,CW295C,7/31/2023 0:00,600317,3870544,44659,8/31/2023 14:20,THR,TWO PARTNERS PLACE (2PP),NORMAL,CHILLED_WATER,S. SIDE OF BLDG,NORMAN,SC,295,100,5/31/2020 0:00,TWO PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2023-7,STZL11PET,SC
9117,213,CW295C,8/31/2023 0:00,600317,3908970,38426,9/30/2023 12:28,THR,TWO PARTNERS PLACE (2PP),NORMAL,CHILLED_WATER,S. SIDE OF BLDG,NORMAN,SC,295,100,5/31/2020 0:00,TWO PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2023-8,STZL11PET,SC
9139,218,CW295C,9/30/2023 0:00,600317,3946885,37915,10/31/2023 14:25,THR,TWO PARTNERS PLACE (2PP),NORMAL,CHILLED_WATER,S. SIDE OF BLDG,NORMAN,SC,295,100,5/31/2020 0:00,TWO PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2023-9,STZL11PET,SC
9376,102,CW295C,10/31/2023 0:00,600317,3966474,19589,12/4/2023 14:40,THR,TWO PARTNERS PLACE (2PP),NORMAL,CHILLED_WATER,S. SIDE OF BLDG,NORMAN,SC,295,100,5/31/2020 0:00,TWO PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2023-10,STZL11PET,SC
9406,101,CW295C,11/30/2023 0:00,600317,3977279,10805,12/23/2023 12:37,THR,TWO PARTNERS PLACE (2PP),NORMAL,CHILLED_WATER,S. SIDE OF BLDG,NORMAN,SC,295,100,5/31/2020 0:00,TWO PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2023-11,STZL11PET,SC
9475,76,CW295C,12/31/2023 0:00,600317,3982947,5668,2/5/2024 8:17,THR,TWO PARTNERS PLACE (2PP),NORMAL,CHILLED_WATER,S. SIDE OF BLDG,NORMAN,SC,295,100,5/31/2020 0:00,TWO PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2023-12,STZL11PET,SC
9509,75,CW295C,1/31/2024 0:00,600317,3987636,4689,3/4/2024 14:02,THR,TWO PARTNERS PLACE (2PP),NORMAL,CHILLED_WATER,S. SIDE OF BLDG,NORMAN,SC,295,100,5/31/2020 0:00,TWO PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2024-1,STZL11PET,SC
9533,76,CW295C,2/29/2024 0:00,600317,3999359,11723,4/8/2024 9:48,THR,TWO PARTNERS PLACE (2PP),NORMAL,CHILLED_WATER,S. SIDE OF BLDG,NORMAN,SC,295,100,5/31/2020 0:00,TWO PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2024-2,STZL11PET,SC
9559,72,CW295C,3/31/2024 0:00,600317,4022095,22736,4/30/2024 7:50,THR,TWO PARTNERS PLACE (2PP),NORMAL,CHILLED_WATER,S. SIDE OF BLDG,NORMAN,SC,295,100,5/31/2020 0:00,TWO PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2024-3,STZL11PET,SC
9659,65,CW295C,4/30/2024 0:00,600317,4056283,34188,5/31/2024 15:10,THR,TWO PARTNERS PLACE (2PP),NORMAL,CHILLED_WATER,S. SIDE OF BLDG,NORMAN,SC,295,100,5/31/2020 0:00,TWO PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2024-4,STZL11PET,SC
9711,62,CW295C,5/31/2024 0:00,600317,4101854,45571,6/28/2024 15:13,THR,TWO PARTNERS PLACE (2PP),NORMAL,CHILLED_WATER,S. SIDE OF BLDG,NORMAN,SC,295,100,5/31/2020 0:00,TWO PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2024-5,STZL11PET,SC
9748,61,CW295C,6/30/2024 0:00,600317,4155207,53353,7/31/2024 13:28,THR,TWO PARTNERS PLACE (2PP),NORMAL,CHILLED_WATER,S. SIDE OF BLDG,NORMAN,SC,295,100,5/31/2020 0:00,TWO PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2024-6,STZL11PET,SC
9781,57,CW295C,7/31/2024 0:00,600317,4206501,51294,9/6/2024 10:56,THR,TWO PARTNERS PLACE (2PP),NORMAL,CHILLED_WATER,S. SIDE OF BLDG,NORMAN,SC,295,100,5/31/2020 0:00,TWO PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2024-7,STZL11PET,SC
9864,43,CW295C,8/31/2024 0:00,600317,4267675,61174,10/4/2024 13:07,THR,TWO PARTNERS PLACE (2PP),NORMAL,CHILLED_WATER,S. SIDE OF BLDG,NORMAN,SC,295,100,5/31/2020 0:00,TWO PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2024-8,STZL11PET,SC
9913,43,CW295C,9/30/2024 0:00,600317,4310576,42901,11/7/2024 8:45,THR,TWO PARTNERS PLACE (2PP),NORMAL,CHILLED_WATER,S. SIDE OF BLDG,NORMAN,SC,295,100,5/31/2020 0:00,TWO PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2024-9,STZL11PET,SC
8937,116,CW296C,1/31/2023 0:00,600317,5301881,30853,2/28/2023 13:28,THR,THREE PARTNERS PLACE (3PP),NORMAL,CHILLED_WATER,EQUIPMENT ROOM,NORMAN,SC,296,100,5/31/2020 0:00,THREE PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2023-1,296-3PP-CW,SC
8953,116,CW296C,2/28/2023 0:00,600317,5323225,21344,3/31/2023 18:15,THR,THREE PARTNERS PLACE (3PP),NORMAL,CHILLED_WATER,EQUIPMENT ROOM,NORMAN,SC,296,100,5/31/2020 0:00,THREE PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2023-2,296-3PP-CW,SC
8969,114,CW296C,3/31/2023 0:00,600317,5351267,28042,4/29/2023 16:05,THR,THREE PARTNERS PLACE (3PP),NORMAL,CHILLED_WATER,EQUIPMENT ROOM,NORMAN,SC,296,100,5/31/2020 0:00,THREE PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2023-3,296-3PP-CW,SC
9011,231,CW296C,4/30/2023 0:00,600317,5377713,26446,5/30/2023 14:16,THR,THREE PARTNERS PLACE (3PP),NORMAL,CHILLED_WATER,EQUIPMENT ROOM,NORMAN,SC,296,100,5/31/2020 0:00,THREE PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2023-4,296-3PP-CW,SC
9036,231,CW296C,5/31/2023 0:00,600317,5418615,40902,6/30/2023 8:22,THR,THREE PARTNERS PLACE (3PP),NORMAL,CHILLED_WATER,EQUIPMENT ROOM,NORMAN,SC,296,100,5/31/2020 0:00,THREE PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2023-5,296-3PP-CW,SC
9059,231,CW296C,6/30/2023 0:00,600317,5484426,65811,8/2/2023 13:44,THR,THREE PARTNERS PLACE (3PP),NORMAL,CHILLED_WATER,EQUIPMENT ROOM,NORMAN,SC,296,100,5/31/2020 0:00,THREE PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2023-6,296-3PP-CW,SC
9096,233,CW296C,7/31/2023 0:00,600317,5565991,81565,8/31/2023 14:20,THR,THREE PARTNERS PLACE (3PP),NORMAL,CHILLED_WATER,EQUIPMENT ROOM,NORMAN,SC,296,100,5/31/2020 0:00,THREE PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2023-7,296-3PP-CW,SC
9117,233,CW296C,8/31/2023 0:00,600317,5632892,66901,9/30/2023 12:28,THR,THREE PARTNERS PLACE (3PP),NORMAL,CHILLED_WATER,EQUIPMENT ROOM,NORMAN,SC,296,100,5/31/2020 0:00,THREE PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2023-8,296-3PP-CW,SC
9139,238,CW296C,9/30/2023 0:00,600317,5706999,74107,10/31/2023 14:25,THR,THREE PARTNERS PLACE (3PP),NORMAL,CHILLED_WATER,EQUIPMENT ROOM,NORMAN,SC,296,100,5/31/2020 0:00,THREE PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2023-9,296-3PP-CW,SC
9376,112,CW296C,10/31/2023 0:00,600317,5749612,42613,12/4/2023 14:40,THR,THREE PARTNERS PLACE (3PP),NORMAL,CHILLED_WATER,EQUIPMENT ROOM,NORMAN,SC,296,100,5/31/2020 0:00,THREE PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2023-10,296-3PP-CW,SC
9406,111,CW296C,11/30/2023 0:00,600317,5778629,29017,12/23/2023 12:37,THR,THREE PARTNERS PLACE (3PP),NORMAL,CHILLED_WATER,EQUIPMENT ROOM,NORMAN,SC,296,100,5/31/2020 0:00,THREE PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2023-11,296-3PP-CW,SC
9475,86,CW296C,12/31/2023 0:00,600317,5802204,23575,2/5/2024 8:17,THR,THREE PARTNERS PLACE (3PP),NORMAL,CHILLED_WATER,EQUIPMENT ROOM,NORMAN,SC,296,100,5/31/2020 0:00,THREE PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2023-12,296-3PP-CW,SC
9509,83,CW296C,1/31/2024 0:00,600317,5818265,16061,3/4/2024 14:02,THR,THREE PARTNERS PLACE (3PP),NORMAL,CHILLED_WATER,EQUIPMENT ROOM,NORMAN,SC,296,100,5/31/2020 0:00,THREE PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2024-1,296-3PP-CW,SC
9533,84,CW296C,2/29/2024 0:00,600317,5845012,26747,4/8/2024 9:48,THR,THREE PARTNERS PLACE (3PP),NORMAL,CHILLED_WATER,EQUIPMENT ROOM,NORMAN,SC,296,100,5/31/2020 0:00,THREE PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2024-2,296-3PP-CW,SC
9559,80,CW296C,3/31/2024 0:00,600317,5884085,39073,4/30/2024 7:50,THR,THREE PARTNERS PLACE (3PP),NORMAL,CHILLED_WATER,EQUIPMENT ROOM,NORMAN,SC,296,100,5/31/2020 0:00,THREE PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2024-3,296-3PP-CW,SC
9659,73,CW296C,4/30/2024 0:00,600317,5932494,48409,5/31/2024 15:10,THR,THREE PARTNERS PLACE (3PP),NORMAL,CHILLED_WATER,EQUIPMENT ROOM,NORMAN,SC,296,100,5/31/2020 0:00,THREE PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2024-4,296-3PP-CW,SC
9711,70,CW296C,5/31/2024 0:00,600317,5992683,60189,6/28/2024 15:13,THR,THREE PARTNERS PLACE (3PP),NORMAL,CHILLED_WATER,EQUIPMENT ROOM,NORMAN,SC,296,100,5/31/2020 0:00,THREE PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2024-5,296-3PP-CW,SC
9748,69,CW296C,6/30/2024 0:00,600317,6064913,72230,7/31/2024 13:28,THR,THREE PARTNERS PLACE (3PP),NORMAL,CHILLED_WATER,EQUIPMENT ROOM,NORMAN,SC,296,100,5/31/2020 0:00,THREE PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2024-6,296-3PP-CW,SC
9781,64,CW296C,7/31/2024 0:00,600317,6129962,65049,9/6/2024 10:56,THR,THREE PARTNERS PLACE (3PP),NORMAL,CHILLED_WATER,EQUIPMENT ROOM,NORMAN,SC,296,100,5/31/2020 0:00,THREE PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2024-7,296-3PP-CW,SC
9864,48,CW296C,8/31/2024 0:00,600317,6211908,81946,10/4/2024 13:07,THR,THREE PARTNERS PLACE (3PP),NORMAL,CHILLED_WATER,EQUIPMENT ROOM,NORMAN,SC,296,100,5/31/2020 0:00,THREE PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2024-8,296-3PP-CW,SC
9913,48,CW296C,9/30/2024 0:00,600317,6268819,56911,11/7/2024 8:45,THR,THREE PARTNERS PLACE (3PP),NORMAL,CHILLED_WATER,EQUIPMENT ROOM,NORMAN,SC,296,100,5/31/2020 0:00,THREE PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2024-9,296-3PP-CW,SC
8937,60,CW297C,1/31/2023 0:00,600317,8387481,132166,2/28/2023 13:28,THR,FOUR PARTNERS PLACE (4PP) DATA CENTER,NORMAL,CHILLED_WATER,boiler room 1038b,NORMAN,SC,297,100,9/30/2015 0:00,FOUR PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2023-1,DATA CENTER,SC
8953,60,CW297C,2/28/2023 0:00,600317,8471078,83597,3/31/2023 18:15,THR,FOUR PARTNERS PLACE (4PP) DATA CENTER,NORMAL,CHILLED_WATER,boiler room 1038b,NORMAN,SC,297,100,9/30/2015 0:00,FOUR PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2023-2,DATA CENTER,SC
8969,60,CW297C,3/31/2023 0:00,600317,8598576,127498,4/29/2023 16:05,THR,FOUR PARTNERS PLACE (4PP) DATA CENTER,NORMAL,CHILLED_WATER,boiler room 1038b,NORMAN,SC,297,100,9/30/2015 0:00,FOUR PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2023-3,DATA CENTER,SC
9011,227,CW297C,4/30/2023 0:00,600317,8704677,106101,5/30/2023 14:16,THR,FOUR PARTNERS PLACE (4PP) DATA CENTER,NORMAL,CHILLED_WATER,boiler room 1038b,NORMAN,SC,297,100,9/30/2015 0:00,FOUR PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2023-4,DATA CENTER,SC
9036,227,CW297C,5/31/2023 0:00,600317,8815880,111203,6/30/2023 8:22,THR,FOUR PARTNERS PLACE (4PP) DATA CENTER,NORMAL,CHILLED_WATER,boiler room 1038b,NORMAN,SC,297,100,9/30/2015 0:00,FOUR PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2023-5,DATA CENTER,SC
9059,227,CW297C,6/30/2023 0:00,600317,8925150,109270,8/2/2023 13:44,THR,FOUR PARTNERS PLACE (4PP) DATA CENTER,NORMAL,CHILLED_WATER,boiler room 1038b,NORMAN,SC,297,100,9/30/2015 0:00,FOUR PARTNERS PLACE,NON_E_AND_G,SPLIT,1,2023-6,DATA CENTER,SC
